Date,Salesperson,Customer Name,Car Make,Car Model,Car Year,Sale Price,Commission Rate,Commission Earned
12/5/2022,Brandon Schaefer,Kevin Wise,Chevrolet,F-150,2014,41846,0.08785823,3676.52
8/17/2022,Mary Bush,Adrian Flynn,Toyota,Altima,2014,43897,0.121278092,5323.74
5/1/2022,Mr. Mark Lewis,Mckenzie Eaton,Toyota,Silverado,2021,34000,0.12620793,4291.07
7/23/2022,Charles Allen,Timothy Howell,Ford,Civic,2017,24702,0.095316934,2354.52
10/2/2022,Danielle Rodriguez,Nicholas Jordan,Nissan,Silverado,2019,33200,0.086653871,2876.91
9/28/2022,Matthew Guerrero,Christopher Gordon,Honda,Corolla,2014,18644,0.098722901,1840.59
10/8/2022,Kyle Allen,Samantha Meza,Toyota,Civic,2016,46407,0.140690252,6529.01
12/21/2022,Jaime Cannon,Joseph Martin,Toyota,Corolla,2022,19234,0.078102674,1502.23
6/25/2022,Jennifer Livingston,Brendan Hall,Toyota,Civic,2017,11712,0.133419536,1562.61
3/21/2023,Caitlin Cooley,Jennifer Brown,Ford,Altima,2019,27734,0.096955195,2688.96
8/31/2022,Jennifer Bird,Richard Stewart,Nissan,Altima,2012,44963,0.144286604,6487.56
6/16/2022,William Kelly,Christina Garcia,Honda,Altima,2013,19714,0.08601007,1695.6
7/10/2022,Laura Figueroa,Christopher Haney,Chevrolet,Altima,2017,24524,0.142498031,3494.62
5/9/2022,Cory Lowe,Kayla Coleman,Honda,Civic,2013,49029,0.053008303,2598.94
2/7/2023,Rebecca Robbins,Jennifer Smith,Chevrolet,Civic,2015,49195,0.115337499,5674.03
7/10/2022,Dana Garcia,David White,Honda,Corolla,2019,45678,0.070488048,3219.75
12/29/2022,Tanya Garner,Lisa Reyes,Honda,F-150,2011,46667,0.139887344,6528.12
12/16/2022,Thomas Martin,Ricky Santiago,Honda,Silverado,2018,12669,0.091164381,1154.96
1/14/2023,Henry Joseph,Paul White,Toyota,Altima,2018,42615,0.109978836,4686.75
6/1/2022,Jody Simmons,Leslie Miller,Toyota,F-150,2016,25902,0.083818659,2171.07
2/19/2023,Michelle Miller,Daniel Lynch,Nissan,Civic,2013,18378,0.101383814,1863.23
2/11/2023,Michelle Jenkins,Ronald Williamson,Ford,Altima,2015,31033,0.083937451,2604.83
5/21/2022,Robin Love,Jennifer Wright,Chevrolet,Corolla,2017,15523,0.097009429,1505.88
12/17/2022,Michelle Alvarez MD,Christopher Burton,Ford,Civic,2016,36352,0.098742586,3589.49
3/25/2023,Sean Conway,Rebecca Lee,Toyota,Silverado,2020,43283,0.097404871,4215.98
12/9/2022,Sydney Powers,Carlos Anderson,Nissan,Civic,2010,37947,0.116171763,4408.37
2/12/2023,Erika Frazier,Michael Johnson,Nissan,F-150,2016,28291,0.141882054,4013.99
11/15/2022,Tony Salas,Christina Mason,Chevrolet,Altima,2014,13528,0.090572878,1225.27
10/1/2022,Christopher Green,Shannon Delgado,Honda,Corolla,2019,33953,0.090728513,3080.51
5/15/2022,Carlos Richardson,Debbie Hernandez,Toyota,Altima,2017,19079,0.10783236,2057.33
6/22/2022,Shawn Brown,Derek Harris,Ford,Silverado,2022,21065,0.144993426,3054.29
12/23/2022,Tiffany Mullen,Derek Gill,Honda,Altima,2019,46230,0.06135214,2836.31
2/19/2023,Shelley Rodriguez,Kathleen Hess,Toyota,Altima,2022,19780,0.118021035,2334.46
6/30/2022,Beth Smith,Kevin Elliott,Ford,F-150,2020,33474,0.092043342,3081.06
3/6/2023,Amanda Griffin,Amy Reed,Chevrolet,Civic,2017,40083,0.146179058,5859.3
10/2/2022,Eric Thomas,Reginald Torres,Nissan,Civic,2020,19786,0.081894877,1620.37
6/30/2022,Edward Phillips DDS,Theresa Phillips,Chevrolet,Silverado,2013,11306,0.09600793,1085.47
10/9/2022,Brandon Bailey,Anne Sanchez,Honda,Silverado,2020,16531,0.068993463,1140.53
10/7/2022,Nicholas Gregory,Cynthia Le,Ford,F-150,2015,31639,0.138290926,4375.39
12/26/2022,Mr. Malik Hess DDS,Stephanie Macias,Toyota,Civic,2011,43558,0.096625885,4208.83
3/18/2023,Samantha Nelson,Julie Harvey,Toyota,Corolla,2019,44143,0.072022307,3179.28
8/12/2022,Martha Hernandez,Richard Strickland,Nissan,Corolla,2019,24727,0.130414495,3224.76
6/17/2022,John Duncan,Kurt Woodard,Honda,Civic,2022,27158,0.068026442,1847.46
1/4/2023,Morgan Williams,Thomas Peterson,Toyota,F-150,2014,18646,0.146899434,2739.09
10/2/2022,Daniel Cooper,Jason Hood,Ford,F-150,2013,28056,0.07255879,2035.71
1/10/2023,Richard Boyd,Kyle Mccullough,Toyota,F-150,2017,35212,0.132203934,4655.16
8/21/2022,Joe Gonzalez,Brandon Garcia,Chevrolet,Silverado,2017,23680,0.124891066,2957.42
10/22/2022,Christopher Mcmillan,Amanda Nguyen,Ford,Corolla,2015,14613,0.060731503,887.47
11/15/2022,Shannon Parker,Shawn Rodriguez,Ford,Altima,2017,33850,0.12961706,4387.54
12/23/2022,Vickie Camacho,Jennifer Crawford,Ford,Corolla,2010,29166,0.129471948,3776.18
10/9/2022,Matthew Clark,Alejandro Lewis,Toyota,Altima,2022,45112,0.12138772,5476.04
8/31/2022,Sarah Esparza,Justin Morrison,Nissan,Altima,2011,21669,0.110156005,2386.97
1/12/2023,Amber Walker,Bianca Mccormick,Nissan,Altima,2015,14866,0.114978131,1709.26
9/22/2022,Melissa Garcia,Michael Lynn,Toyota,F-150,2017,39609,0.137044247,5428.19
10/23/2022,William Gray,Jennifer Townsend,Chevrolet,Corolla,2019,25366,0.119705806,3036.46
9/5/2022,Nancy Bush,Kathleen Wheeler,Chevrolet,Altima,2018,41693,0.129957413,5418.31
12/17/2022,Caleb Johnson,Garrett Flores,Nissan,Altima,2017,48124,0.082221333,3956.82
3/7/2023,Peter Tapia,Oscar Nelson,Nissan,Altima,2015,23550,0.086286596,2032.05
11/27/2022,Diana West,Kevin Gonzalez,Honda,F-150,2010,10524,0.094853904,998.24
10/26/2022,Raymond Myers,Ryan Juarez,Nissan,Civic,2010,33697,0.095321875,3212.06
6/29/2022,Shawn Maldonado,Eric Johnson,Nissan,Corolla,2017,16260,0.074315101,1208.36
5/31/2022,Johnny Paul,Ryan Baker,Chevrolet,Corolla,2020,43550,0.069485827,3026.11
10/29/2022,Aaron Dunn,Eric Gill,Nissan,Silverado,2021,25954,0.057105644,1482.12
10/21/2022,Michael Johnson,Justin Wilson,Toyota,Altima,2010,16598,0.1497264,2485.16
2/9/2023,Jessica Williams,Brandy King,Honda,Altima,2010,27972,0.096195108,2690.77
11/25/2022,Brandon Edwards,Roger Obrien,Chevrolet,Altima,2010,10912,0.052604975,574.03
4/11/2023,Rebecca Carter,Gabriel Freeman,Chevrolet,Civic,2015,23063,0.088904785,2050.41
6/29/2022,Jessica Valdez,Ronald Moore,Toyota,Silverado,2021,17302,0.144149189,2494.07
3/19/2023,Jonathon Morton,David Nichols,Nissan,Altima,2010,25759,0.122021849,3143.16
5/30/2022,Alan Perez,George Cook,Nissan,Altima,2020,37279,0.114279846,4260.24
10/21/2022,Jeffery Smith,Alan Weber,Toyota,Silverado,2019,35120,0.061208547,2149.64
4/2/2023,Ryan Gallegos,Ashley Rosales,Toyota,Corolla,2020,49215,0.101298596,4985.41
12/2/2022,Candace Ruiz,Michael Patel,Ford,Altima,2021,41069,0.11547094,4742.28
7/10/2022,Jeffrey Evans,Johnny Garcia,Honda,Silverado,2013,18347,0.098277318,1803.09
2/20/2023,Jennifer Beard,Crystal Hoffman,Ford,F-150,2012,11231,0.116672195,1310.35
6/10/2022,Calvin Hill,Nicole Fuller,Honda,Altima,2016,22339,0.099089389,2213.56
9/25/2022,Brandy Chung,Jillian Walker,Ford,Civic,2017,16994,0.142272859,2417.78
8/3/2022,Ellen Hayes,Jacqueline Rose,Ford,F-150,2012,41854,0.07448423,3117.46
9/5/2022,David Grimes,John Martinez,Nissan,Silverado,2019,23196,0.057970463,1344.68
12/3/2022,Danielle Haynes,Sarah Mcintyre,Toyota,F-150,2012,22415,0.051648849,1157.71
2/9/2023,Amanda Christensen,Courtney Lawrence,Nissan,F-150,2019,27759,0.056645463,1572.42
12/7/2022,Susan Rodriguez,Shannon Owens DDS,Ford,F-150,2016,43419,0.060207081,2614.13
12/17/2022,Melissa Lopez,Bobby Long,Nissan,Corolla,2017,38889,0.097349301,3785.82
12/3/2022,Austin Watts,Allison Richardson,Honda,Corolla,2022,48632,0.111486079,5421.79
5/18/2022,Donna Villegas DVM,Tyler Gomez,Ford,Civic,2018,46540,0.057971808,2698.01
4/6/2023,Corey Turner,Rebekah Carrillo,Honda,Civic,2011,10514,0.13896505,1461.08
11/3/2022,Mr. Christopher Williams DDS,Rebecca Wells,Ford,Silverado,2010,27050,0.104798195,2834.79
4/19/2023,Alexander Johnson,Elizabeth Williams,Ford,Altima,2012,30844,0.129664656,3999.38
4/17/2023,Jessica Davis,Joshua Mueller,Toyota,F-150,2011,23769,0.136196933,3237.26
9/25/2022,John Williams,Dylan Mcmillan,Toyota,F-150,2019,14984,0.084472732,1265.74
3/28/2023,Suzanne Knight,Priscilla Fletcher,Ford,Silverado,2015,17275,0.129156647,2231.18
5/13/2022,Ryan Cruz,Mark Espinoza,Chevrolet,Corolla,2012,41958,0.095446341,4004.74
4/2/2023,Karen Daniels,Melinda Dyer,Nissan,Altima,2014,15107,0.055591684,839.82
4/25/2023,Tamara Charles,Katrina Francis,Toyota,Silverado,2021,39131,0.149690879,5857.55
12/18/2022,Noah Reed,Jessica Leach,Ford,Silverado,2022,40881,0.134020177,5478.88
9/3/2022,Mindy Rivas,Nathan Price,Chevrolet,Civic,2021,34918,0.119633987,4177.38
1/15/2023,Jonathan Faulkner,Julie Pierce,Chevrolet,Corolla,2013,26893,0.058204947,1565.31
7/18/2022,Shelia Lane,Matthew James,Honda,Altima,2018,48937,0.058802243,2877.61
4/13/2023,Veronica Rodriguez,Emily Schwartz,Chevrolet,F-150,2012,47597,0.101899286,4850.1
6/7/2022,Michael Paul,Cindy Roman,Ford,Corolla,2015,34675,0.113678965,3941.82
2/7/2023,Kathryn Wood,Elizabeth Reyes,Honda,F-150,2013,40206,0.062225368,2501.83
9/27/2022,Bryan Cox,Aaron Shaw,Nissan,Silverado,2017,18767,0.07747212,1453.92
1/19/2023,Jacob Matthews,Donna Wilson,Honda,F-150,2019,40939,0.064482511,2639.85
3/7/2023,Jennifer Barry,Dr. Jeremy Lyons Jr.,Ford,Altima,2015,22904,0.099985254,2290.06
3/1/2023,Matthew Thomas,James Burns,Honda,Civic,2022,37194,0.126164432,4692.56
12/10/2022,Brittney Smith,Erica Gonzalez,Honda,Silverado,2019,11305,0.057969615,655.35
5/1/2023,Rachel Hart,Mr. Michael Juarez,Ford,Silverado,2019,10153,0.114891482,1166.49
5/26/2022,Stephanie Sandoval,Gregory Cox,Honda,Civic,2017,36854,0.137962595,5084.47
12/12/2022,Christina Decker,Lindsey Hunter,Nissan,Altima,2011,25191,0.138644616,3492.6
10/27/2022,Michelle Conner,Albert White,Chevrolet,F-150,2010,30542,0.118204563,3610.2
10/18/2022,Karen Brown,Kevin Perkins,Ford,Civic,2019,48364,0.073287358,3544.47
12/13/2022,John Barrett,James Anderson,Toyota,Civic,2020,38672,0.082965597,3208.45
4/15/2023,Brenda Morris,Dennis Gilmore,Chevrolet,Corolla,2011,37527,0.104281942,3913.39
9/5/2022,Michael Hicks,Jessica Castillo,Ford,Corolla,2015,18220,0.102579203,1868.99
4/20/2023,William Duran,Jacqueline Chen,Chevrolet,F-150,2017,29443,0.130200935,3833.51
8/3/2022,Jonathan Brooks,Jennifer Hill,Ford,Altima,2017,41227,0.103664019,4273.76
7/8/2022,Aaron Hawkins,Wyatt Baker,Ford,Altima,2010,38775,0.062364272,2418.17
8/8/2022,Raymond Rogers,Kayla Klein,Ford,Silverado,2018,37001,0.074112709,2742.24
6/2/2022,Michelle Bell,Elijah Conley,Honda,Corolla,2012,46794,0.07393529,3459.73
8/20/2022,Jeffery Clark,Debra Riddle,Chevrolet,Corolla,2012,40635,0.115190587,4680.77
12/18/2022,Mark Anderson,Amy Taylor,Chevrolet,Civic,2010,11550,0.05719005,660.55
4/12/2023,Kelly Joyce,Amy Ward,Chevrolet,Corolla,2010,33049,0.138372286,4573.07
7/24/2022,Philip Frederick,Terrence Parker,Nissan,Civic,2018,24350,0.080183835,1952.48
10/12/2022,Jordan Finley,Anthony Ellis,Nissan,F-150,2020,10222,0.138762434,1418.43
2/1/2023,Megan Thompson,Joseph Rose,Nissan,Corolla,2012,18026,0.052669565,949.42
10/31/2022,Cameron Jackson,Timothy Hopkins,Chevrolet,Civic,2015,33086,0.127852092,4230.11
5/28/2022,Kayla Roberts,Dana Barton,Toyota,Corolla,2010,43415,0.058874559,2556.04
5/10/2022,Cynthia Rivera,Michael Garcia,Nissan,Corolla,2016,35215,0.104474726,3679.08
7/21/2022,Tina Dominguez,Amber Valdez,Toyota,Altima,2014,10754,0.127191145,1367.81
3/6/2023,Alisha Moreno,Lisa Cruz,Honda,Civic,2021,18645,0.112514656,2097.84
6/18/2022,Kevin Gomez,Chloe Cole,Ford,Altima,2016,41318,0.056607777,2338.92
12/10/2022,Rebekah Walker,Olivia Cox,Chevrolet,Silverado,2019,36141,0.104794191,3787.37
6/5/2022,Christine Thompson,Christine Johnson,Chevrolet,Civic,2014,31493,0.125733896,3959.74
7/4/2022,John Manning,Jacqueline Hoffman,Chevrolet,Silverado,2017,17784,0.106444618,1893.01
3/22/2023,Lindsey Bradley,Gina Davis,Nissan,Altima,2017,17728,0.10220672,1811.92
10/2/2022,Lance Holmes,Andre Smith,Toyota,Silverado,2011,28800,0.09501123,2736.32
2/20/2023,Justin Simmons,Donald Bell,Honda,Altima,2019,17913,0.139143693,2492.48
7/11/2022,Damon Hendrix,Allison Gentry,Chevrolet,F-150,2020,29516,0.100250385,2958.99
1/22/2023,Rachel Gray,Christopher Mendez,Toyota,Corolla,2015,12224,0.117625113,1437.85
1/27/2023,Pamela Maldonado,Gabriela Novak,Toyota,F-150,2016,27520,0.131772588,3626.38
8/12/2022,Richard Robinson,Mary Becker,Toyota,Silverado,2010,44471,0.113038948,5026.96
10/17/2022,Phillip Patel,Frank Gregory,Honda,F-150,2011,46403,0.078691069,3651.5
10/12/2022,Eric Villarreal,Dennis Morse,Nissan,F-150,2020,27929,0.148339119,4142.96
5/3/2022,Joshua Gonzalez,Julie Anderson,Honda,F-150,2018,42659,0.142567878,6081.8
6/9/2022,Dean Lee,Melissa Coleman,Chevrolet,Silverado,2014,41748,0.147313882,6150.06
6/18/2022,Elizabeth Taylor,Jason Mcdowell,Nissan,Civic,2018,46769,0.104835207,4903.04
3/15/2023,Mrs. Melanie Mcfarland,Brandon Thomas,Chevrolet,Silverado,2016,27308,0.145668356,3977.91
10/30/2022,Kenneth Berry,Alex Salinas,Honda,Silverado,2011,15765,0.146227348,2305.27
2/6/2023,Glenda Harris,Joshua Cardenas,Ford,Civic,2019,41403,0.13588291,5625.96
6/6/2022,Rickey Monroe,Patrick Chandler,Chevrolet,Silverado,2016,44785,0.086768494,3885.93
7/22/2022,Peter Lyons,Jenna Preston,Toyota,Corolla,2022,43308,0.119912793,5193.18
12/3/2022,Jeffrey Johnson,Bethany Washington,Nissan,Altima,2017,36727,0.109615315,4025.84
1/5/2023,Rebekah Yates,Tracy Dalton,Honda,Altima,2021,34305,0.081719491,2803.39
8/21/2022,Mrs. Cassandra Hernandez,Sandy Pineda,Nissan,Silverado,2014,24096,0.054097517,1303.53
12/9/2022,Sydney Velez,Sharon Guzman,Toyota,F-150,2012,39603,0.053246291,2108.71
8/29/2022,Gregory Fuller,Joshua Rowe,Honda,Altima,2013,16779,0.055881962,937.64
2/20/2023,April Woodward,Zachary Hernandez,Nissan,F-150,2010,15660,0.121154268,1897.28
9/11/2022,Donna Scott PhD,Dylan Lyons,Ford,Silverado,2021,13032,0.139625684,1819.6
11/24/2022,Stacy Henry,Christopher Ross,Honda,Silverado,2016,40786,0.137236154,5597.31
3/31/2023,Michelle Powell,Gregory Reed,Ford,Civic,2011,47748,0.10890397,5199.95
4/16/2023,Damon Woods,Ann Vance,Nissan,Corolla,2010,21992,0.115456984,2539.13
5/14/2022,Christine Trevino,Lisa Clark,Chevrolet,Civic,2018,46164,0.071311864,3292.04
8/26/2022,Kevin Yang,Amy Cook,Nissan,F-150,2012,16294,0.134072014,2184.57
7/29/2022,Alexandra Alvarez,Todd Rhodes,Chevrolet,F-150,2014,30181,0.126154114,3807.46
7/1/2022,Gerald Walsh,Audrey Harmon,Honda,Civic,2018,48586,0.11628174,5649.66
6/16/2022,Olivia Smith,Latoya Murphy,Honda,Corolla,2020,34332,0.057824398,1985.23
6/6/2022,Troy Hall,Lindsey Carlson,Honda,Altima,2018,26274,0.109020226,2864.4
7/29/2022,Mr. John Huff,Jerry Harvey,Ford,Corolla,2013,19768,0.133463436,2638.31
2/12/2023,Joseph Mitchell,Robin Chavez,Ford,F-150,2021,37018,0.056151999,2078.63
2/2/2023,Nicholas Pennington,Amy Ramos,Chevrolet,Corolla,2019,38301,0.104628034,4007.36
10/2/2022,Tiffany Johns,Spencer Drake,Honda,Silverado,2011,35887,0.086106391,3090.1
4/24/2023,Frank Webster,Mary Dunn,Chevrolet,Silverado,2016,14883,0.085256111,1268.87
6/7/2022,Casey Mathis,Daniel Washington,Toyota,Altima,2014,30834,0.122824221,3787.16
12/5/2022,John Williams,Michael Marshall,Toyota,Silverado,2018,18749,0.059829517,1121.74
3/3/2023,Christopher Thompson,Melissa Carr,Toyota,Altima,2022,10700,0.099771953,1067.56
7/12/2022,Melissa Lee,Cynthia Curtis,Nissan,Corolla,2012,49996,0.061075915,3053.55
10/19/2022,Michele Christensen,Lauren Ross,Honda,Corolla,2018,48757,0.062122156,3028.89
5/17/2022,Daniel Grimes,Ricky Bates,Chevrolet,Civic,2012,37827,0.059294441,2242.93
2/14/2023,Jessica Cardenas,Patricia Calhoun,Nissan,Silverado,2014,44670,0.135573617,6056.07
9/21/2022,Sheri Sullivan,Michael Johnson,Nissan,Altima,2017,39684,0.080757029,3204.76
12/13/2022,Randall Romero,Dustin Kennedy,Nissan,Civic,2015,15821,0.095265644,1507.2
8/18/2022,Rebecca Wagner,Thomas Johnson MD,Nissan,Civic,2010,34729,0.108229997,3758.72
12/12/2022,Daniel Kim,Michele Martinez,Honda,Corolla,2013,26606,0.129777538,3452.86
3/30/2023,Cindy Blair,Steven Castillo,Chevrolet,Altima,2013,28888,0.144568257,4176.29
3/17/2023,Dr. Susan Rios,Amanda Mitchell,Chevrolet,F-150,2019,48592,0.09599238,4664.46
11/12/2022,Kevin Kelly,Benjamin Baird,Honda,Civic,2018,14716,0.135587182,1995.3
10/3/2022,Dennis Wilson,Natalie Santos,Toyota,Altima,2017,41010,0.060623935,2486.19
12/4/2022,Alex Roberts,Robin Clarke,Chevrolet,Altima,2019,17024,0.115897525,1973.04
7/23/2022,Christina Schmidt,Tiffany Kelly,Chevrolet,Altima,2015,15279,0.102482444,1565.83
4/27/2023,Nathan Nichols,Diane Brooks,Honda,Altima,2016,23500,0.087909371,2065.87
11/8/2022,Thomas Perry,Amy Davis,Honda,Corolla,2011,16366,0.121982152,1996.36
5/15/2022,Lauren James,Jessica Sullivan,Ford,Altima,2017,23939,0.133008337,3184.09
7/1/2022,John Welch,Randall Mendez,Nissan,F-150,2012,18138,0.071748062,1301.37
11/17/2022,Amy Miller,Diana Hernandez,Honda,Altima,2015,15048,0.056959152,857.12
4/30/2023,Thomas Graham,Laura Bean,Nissan,F-150,2012,30096,0.131819166,3967.23
7/16/2022,Brandi Patton,Lindsey Wong,Ford,Civic,2011,20401,0.081754933,1667.88
6/17/2022,Steven Cohen,Ashley Wilson,Ford,Civic,2021,21715,0.089858049,1951.27
8/2/2022,Sherry Schmitt,Michael Morris,Toyota,Silverado,2018,48174,0.106041918,5108.46
3/6/2023,Karen Giles,Katie Johnson,Nissan,F-150,2013,23049,0.132684896,3058.25
7/6/2022,Marie Warren,Scott Christian,Nissan,Corolla,2022,49255,0.091126783,4488.45
7/23/2022,Marissa Flores,Lori Burnett,Toyota,Corolla,2019,46314,0.108056948,5004.55
11/4/2022,Jason Diaz,Erin Tucker,Chevrolet,Silverado,2015,14360,0.086948926,1248.59
9/15/2022,Robert Price DVM,Daniel Russell,Nissan,Silverado,2016,26604,0.092677289,2465.59
3/3/2023,Sarah King,Paul Johnson,Ford,F-150,2016,43949,0.070216471,3085.94
11/16/2022,Jay Rivas,Nicholas Mann,Ford,Altima,2017,21023,0.077020937,1619.21
1/31/2023,Jeremy Harris,Brian Harvey,Honda,F-150,2021,19539,0.123099139,2405.23
10/11/2022,Nicole Weber,Tiffany Little,Honda,Silverado,2014,19653,0.079610342,1564.58
6/23/2022,Claire Khan,Rhonda Wallace,Nissan,Altima,2020,29147,0.056118311,1635.68
11/25/2022,Jason Marshall,John Williams,Toyota,Silverado,2018,22129,0.050615029,1120.06
10/1/2022,Sean Foley,Karen Baker,Ford,Civic,2021,36511,0.127082406,4639.91
2/11/2023,Stephanie Howard,Cynthia Cannon,Toyota,Altima,2021,14333,0.146888176,2105.35
7/28/2022,Summer Calderon,Carlos James,Ford,Altima,2013,42722,0.101150383,4321.35
12/9/2022,Larry Johnson,Paul Moreno,Toyota,Silverado,2017,28724,0.111782954,3210.85
5/4/2022,Joyce Johnson,Christine Ortiz,Chevrolet,Civic,2016,41049,0.059740171,2452.27
8/6/2022,Laura Soto,Rodney Sanchez,Honda,Altima,2022,49228,0.109644285,5397.57
2/4/2023,Monique Nguyen,Sara Adams,Ford,F-150,2015,32887,0.111448906,3665.22
1/27/2023,Pamela Holt,Kerri Lowe,Nissan,F-150,2022,19713,0.077390438,1525.6
1/19/2023,William Davidson,Kelsey Ford,Toyota,Civic,2013,30026,0.103892532,3119.48
1/28/2023,Douglas Ballard PhD,Jermaine Brooks,Nissan,F-150,2013,39074,0.103551144,4046.16
10/4/2022,Charles White,Lauren Anderson,Ford,Corolla,2021,39619,0.075521809,2992.1
4/28/2023,Katherine Smith,Destiny Fletcher,Ford,Corolla,2012,13659,0.124057106,1694.5
9/13/2022,Mindy Cross,Samuel Wheeler,Chevrolet,Corolla,2012,21315,0.111854812,2384.19
12/17/2022,Anthony Cook,Veronica Tran,Honda,Corolla,2014,30378,0.087165782,2647.92
6/28/2022,Jacob Keith,Julie Mccann,Ford,Corolla,2014,17043,0.062505379,1065.28
2/8/2023,Stacey Reed,James Williams,Nissan,F-150,2016,31176,0.118826527,3704.54
12/30/2022,Brandon Taylor,Shane Dudley MD,Ford,Civic,2021,19544,0.14603618,2854.13
2/12/2023,Lauren Hensley,Jeremy Sims,Nissan,Altima,2011,27524,0.105167651,2894.63
11/14/2022,Michelle Jones,Mr. Christopher Craig MD,Nissan,Silverado,2019,23330,0.144320281,3366.99
6/3/2022,Hannah Golden,James Smith,Nissan,Altima,2016,34321,0.113590473,3898.54
5/10/2022,Emily Page,Stanley Woods,Honda,F-150,2011,22393,0.100346214,2247.05
9/2/2022,Dana Allen,David Johnson,Nissan,Silverado,2019,28733,0.147559255,4239.82
11/18/2022,Jessica Wiley,Jackie Martinez,Chevrolet,Altima,2011,40023,0.086251163,3452.03
12/4/2022,Gail Ford,Dustin Meyer,Ford,F-150,2021,38558,0.113447098,4374.29
12/29/2022,Anthony Hernandez,John Thomas,Honda,Corolla,2011,24600,0.059674402,1467.99
11/6/2022,Casey Murphy,Pamela Burton,Toyota,Silverado,2017,36761,0.135151948,4968.32
1/23/2023,Carol Collins,Charles Bell,Toyota,Silverado,2019,33728,0.054081935,1824.08
11/2/2022,Lisa Green,Carol Brock,Ford,F-150,2015,15269,0.068960027,1052.95
10/5/2022,Nathan Hill,Melissa Green,Ford,Silverado,2018,44816,0.111042537,4976.48
6/27/2022,Sydney Gallagher,Mary Miller,Ford,Altima,2016,38073,0.063809371,2429.41
8/7/2022,Gina Mckee,Jared Sanchez,Toyota,Corolla,2020,42537,0.101661143,4324.36
3/17/2023,Shirley Donovan,Michael Wilson,Chevrolet,Civic,2016,14342,0.061807512,886.44
6/2/2022,Traci Smith,Michael Hicks,Ford,Corolla,2014,14111,0.085761644,1210.18
8/26/2022,Zachary Romero,Robert Howell,Toyota,Civic,2020,20396,0.140903696,2873.87
8/22/2022,Carrie Hensley,Angela Mason,Toyota,Corolla,2014,36081,0.060612542,2186.96
1/25/2023,Rebecca Rose,Frank Lewis,Ford,Altima,2018,21984,0.055374462,1217.35
10/5/2022,Kathleen Hahn,Mrs. Angela Brewer MD,Toyota,Silverado,2020,38587,0.115652218,4462.67
2/6/2023,Jamie Stout,Nicole Burke,Chevrolet,F-150,2017,28634,0.147146891,4213.4
9/16/2022,Stephen Friedman,Eric Nelson,Toyota,F-150,2022,33038,0.069546179,2297.67
5/7/2022,Ryan Trevino,Christopher Ashley,Toyota,Silverado,2012,44973,0.107001403,4812.17
6/14/2022,Holly Anderson,Dylan Riley,Toyota,Civic,2021,20483,0.077431282,1586.02
1/4/2023,Gary Baker,Nicole Rojas,Chevrolet,Silverado,2021,36278,0.066949643,2428.8
6/17/2022,Lydia Brown,Maria Jones,Toyota,Corolla,2010,43682,0.058305274,2546.89
12/10/2022,Marie Stewart,Courtney Phillips,Chevrolet,Corolla,2013,44834,0.062249629,2790.9
